date,belt_rainfall_mm,belt_tmax_c,mine_cell_rainfall_mm,mine_cell_tmax_c,source,provenance
2012-07-27,27.66,26.81,30.9,26.73,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2012-07-28,5.89,26.71,2.35,26.48,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2012-07-29,3.26,26.39,2.27,26.26,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2012-07-30,12.5,24.6,21.56,24.54,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2012-07-31,38.72,24.79,36.61,24.66,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2012-08-01,18.41,26.09,22.59,26.03,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2012-08-02,7.13,27.54,9.32,27.55,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2012-08-03,3.93,27.04,0.35,27.2,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2012-08-04,7.85,27.16,4.46,26.94,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2012-08-05,13.49,26.47,16.43,25.95,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2012-08-06,26.07,26.3,18.22,25.86,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2012-08-07,8.94,28.09,7.68,28.04,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2012-08-08,7.5,28.61,1.97,28.91,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2012-08-09,4.17,27.59,2.25,27.75,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2012-08-10,7.51,26.64,5.14,26.54,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2012-08-11,18.1,27.2,22.49,26.95,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2012-08-12,5.71,26.39,5.24,26.27,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2012-08-13,3.67,27.84,5.47,28.18,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2012-08-14,0.79,27.24,0.54,27.02,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2012-08-15,0.63,27.32,0.75,27.55,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2012-08-16,1.36,28.31,1.04,28.49,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2012-08-17,6.3,28.25,19.75,28.41,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2012-08-18,1.2,27.53,0.73,27.22,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2012-08-19,19.14,28.27,14.8,28.04,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2012-08-20,38.38,29.06,31.93,29.01,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2012-08-21,8.32,27.57,6.78,27.71,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2012-08-22,21.78,28.01,35.04,28.18,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2012-08-23,7.14,29.99,27.44,29.99,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2012-08-24,5.04,30.14,5.52,30.23,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2012-08-25,1.01,30.77,0.91,30.94,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2012-08-26,14.12,28.48,16.99,28.31,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2012-08-27,25.61,28.84,28.05,29.12,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2012-08-28,6.23,30.42,11.73,30.38,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2012-08-29,4.85,31.46,1.62,31.29,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2012-08-30,0.87,31.9,0.38,31.81,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2012-08-31,11.63,31.68,4.69,31.34,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2012-09-01,3.23,31.77,2.16,31.66,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2012-09-02,1.25,32.0,5.03,32.03,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2012-09-03,9.25,30.94,24.48,30.72,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2012-09-04,13.31,29.71,11.34,29.61,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2012-09-05,68.04,26.83,78.72,26.75,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2012-09-06,14.45,28.0,11.66,28.04,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2012-09-07,23.62,30.03,38.8,30.1,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2012-09-08,2.11,31.64,2.54,31.86,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2012-09-09,3.72,31.09,3.67,31.08,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2012-09-10,19.6,29.34,17.82,29.53,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2012-09-11,17.44,29.88,2.82,29.64,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2012-09-12,5.44,29.35,0.93,29.35,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2012-09-13,2.95,28.61,6.54,28.67,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2012-09-14,0.01,28.54,0.0,28.83,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2012-09-15,1.99,29.03,2.71,29.05,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2012-09-16,7.78,29.17,11.1,29.2,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2012-09-17,1.78,29.86,0.9,29.94,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2012-09-18,0.71,29.88,0.0,29.75,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2012-09-19,1.26,30.31,1.11,30.13,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2012-09-20,0.17,31.54,0.36,31.29,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2012-09-21,8.59,30.99,12.99,30.92,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2012-09-22,10.58,30.8,13.71,30.36,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2012-09-23,8.85,31.76,3.11,31.45,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2012-09-24,0.52,31.41,0.0,31.13,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2012-09-25,0.01,31.1,0.0,30.87,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2012-09-26,1.73,31.4,0.0,31.26,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2012-09-27,1.86,31.37,0.0,31.18,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2012-09-28,0.0,31.41,0.0,31.26,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2012-09-29,0.0,32.54,0.0,32.53,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2012-09-30,0.05,32.63,0.17,32.51,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2012-10-01,1.61,32.41,0.0,32.39,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2012-10-02,0.11,32.32,0.0,31.84,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2012-10-03,7.44,30.97,2.27,30.45,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2012-10-04,6.96,32.46,20.23,32.04,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2012-10-05,0.0,33.59,0.0,33.29,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2012-10-06,0.0,33.51,0.0,33.04,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2012-10-07,0.0,33.52,0.0,33.44,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2012-10-08,0.0,32.71,0.0,32.54,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2012-10-09,0.0,32.3,0.0,32.17,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2012-10-10,0.0,32.33,0.0,32.38,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2012-10-11,0.0,31.58,0.0,31.48,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2012-10-12,0.0,32.07,0.0,32.03,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2012-10-13,0.0,32.8,0.0,32.46,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2012-10-14,0.0,33.15,0.0,33.21,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2012-10-15,0.0,33.4,0.0,33.09,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2012-10-16,0.0,33.38,0.0,33.23,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2012-10-17,0.0,32.67,0.0,32.46,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2012-10-18,0.0,32.31,0.0,32.19,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2012-10-19,0.0,32.09,0.0,31.71,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2012-10-20,0.0,31.77,0.0,31.49,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2012-10-21,0.0,29.23,0.0,29.0,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2012-10-22,0.3,31.05,1.21,30.82,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2012-10-23,0.0,31.79,0.0,31.51,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2012-10-24,0.0,32.19,0.0,31.84,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2012-10-25,0.0,31.71,0.0,31.46,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2012-10-26,0.0,31.53,0.0,31.49,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2012-10-27,4.23,30.8,15.49,30.84,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2012-10-28,0.0,30.57,0.0,30.75,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2012-10-29,0.0,29.81,0.0,29.84,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2012-10-30,0.0,29.78,0.0,29.77,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2012-10-31,0.0,29.9,0.0,29.8,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2012-11-01,0.0,29.11,0.0,29.04,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2012-11-02,0.33,26.56,0.58,25.96,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2012-11-03,7.71,27.12,14.12,27.02,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2012-11-04,2.9,27.9,4.62,27.92,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2012-11-05,0.55,28.41,0.46,28.78,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2012-11-06,0.0,28.79,0.0,28.8,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2012-11-07,0.0,28.93,0.0,29.07,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2012-11-08,0.0,29.25,0.0,29.23,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2012-11-09,0.0,29.38,0.0,29.45,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2012-11-10,0.0,29.51,0.0,29.33,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2012-11-11,0.0,30.23,0.0,30.32,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2012-11-12,0.0,29.9,0.0,29.72,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2012-11-13,0.0,29.85,0.0,29.79,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2012-11-14,0.0,29.08,0.0,29.13,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2012-11-15,0.0,28.24,0.0,28.34,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2012-11-16,0.0,27.88,0.0,27.84,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2012-11-17,0.0,27.22,0.0,27.2,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2012-11-18,0.0,27.33,0.0,27.29,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2012-11-19,0.0,27.82,0.0,27.87,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2012-11-20,0.0,27.76,0.0,27.96,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2012-11-21,0.0,28.98,0.0,29.07,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2012-11-22,0.0,29.0,0.0,29.12,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2012-11-23,0.0,29.87,0.0,30.02,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2012-11-24,0.0,29.45,0.0,29.65,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2012-11-25,0.0,29.9,0.0,29.97,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2012-11-26,0.0,29.8,0.0,29.84,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2012-11-27,0.0,29.28,0.0,29.29,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2012-11-28,0.0,29.57,0.0,29.63,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2012-11-29,0.0,29.82,0.0,29.88,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2012-11-30,0.0,29.09,0.0,29.44,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2012-12-01,0.0,28.02,0.0,28.33,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2012-12-02,0.0,28.44,0.0,28.68,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2012-12-03,0.0,28.67,0.0,28.79,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2012-12-04,0.0,28.35,0.0,28.44,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2012-12-05,0.0,29.55,0.0,29.4,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2012-12-06,0.0,30.31,0.0,30.41,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2012-12-07,0.0,31.34,0.0,31.51,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2012-12-08,0.0,31.92,0.0,32.09,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2012-12-09,0.0,31.26,0.0,31.45,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2012-12-10,0.06,30.39,0.23,30.52,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2012-12-11,0.33,29.73,0.0,30.1,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2012-12-12,0.42,28.75,1.45,29.11,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2012-12-13,0.0,29.34,0.0,29.79,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2012-12-14,0.0,28.91,0.0,29.21,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2012-12-15,0.0,29.39,0.0,29.65,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2012-12-16,0.78,28.91,0.0,29.18,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2012-12-17,0.0,28.1,0.0,28.45,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2012-12-18,0.0,27.76,0.0,28.19,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2012-12-19,0.0,25.9,0.0,26.24,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2012-12-20,0.0,27.0,0.0,27.31,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2012-12-21,0.0,26.99,0.0,27.35,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2012-12-22,0.0,26.35,0.0,26.63,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2012-12-23,0.0,26.01,0.0,26.46,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2012-12-24,0.0,26.2,0.0,26.74,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2012-12-25,0.0,24.46,0.0,24.86,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2012-12-26,0.0,25.12,0.0,25.58,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2012-12-27,0.0,25.11,0.0,25.72,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2012-12-28,0.0,26.45,0.0,26.82,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2012-12-29,0.0,27.7,0.0,28.02,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2012-12-30,0.0,28.41,0.0,28.73,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2012-12-31,0.0,28.36,0.0,29.1,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2013-01-01,0.0,28.61,0.0,29.29,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2013-01-02,5.54,26.95,24.63,27.39,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2013-01-03,0.34,24.58,0.0,24.82,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2013-01-04,0.0,26.19,0.0,26.67,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2013-01-05,0.0,25.3,0.0,25.55,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2013-01-06,0.0,24.29,0.0,25.13,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2013-01-07,0.0,21.63,0.0,21.67,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2013-01-08,0.0,22.9,0.0,23.34,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2013-01-09,0.0,25.33,0.0,25.92,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2013-01-10,0.0,26.0,0.0,26.42,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2013-01-11,0.0,25.97,0.0,26.45,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2013-01-12,0.0,27.51,0.0,27.96,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2013-01-13,0.0,29.98,0.0,30.67,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2013-01-14,0.0,29.39,0.0,29.8,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2013-01-15,0.0,30.61,0.0,31.15,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2013-01-16,0.0,29.9,0.0,30.26,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2013-01-17,0.0,30.34,0.0,30.56,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2013-01-18,0.0,28.67,0.0,28.94,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2013-01-19,0.0,24.59,0.0,25.02,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2013-01-20,0.0,23.55,0.0,24.1,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2013-01-21,0.0,24.29,0.0,24.99,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2013-01-22,0.0,25.38,0.0,26.0,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2013-01-23,0.08,24.74,0.0,25.29,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2013-01-24,0.61,23.13,0.0,23.68,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2013-01-25,0.27,24.0,0.0,24.38,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2013-01-26,0.0,24.96,0.0,25.23,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2013-01-27,0.0,24.96,0.0,25.33,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2013-01-28,0.0,25.87,0.0,26.22,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2013-01-29,0.0,26.45,0.0,26.74,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2013-01-30,0.0,27.11,0.0,27.33,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2013-01-31,0.0,27.09,0.0,27.56,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2013-02-01,0.0,28.22,0.0,28.58,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2013-02-02,0.0,28.55,0.0,28.87,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2013-02-03,0.0,29.11,0.0,29.44,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2013-02-04,0.0,30.18,0.0,30.62,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2013-02-05,0.0,30.03,0.0,30.68,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2013-02-06,0.0,29.57,0.0,29.94,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2013-02-07,0.58,24.9,0.0,25.03,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2013-02-08,1.12,25.77,0.0,26.58,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2013-02-09,0.25,27.64,2.16,28.21,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2013-02-10,0.0,29.7,0.0,30.09,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2013-02-11,0.0,30.84,0.0,31.12,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2013-02-12,0.0,29.36,0.0,30.11,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2013-02-13,0.0,30.38,0.0,30.77,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2013-02-14,0.0,29.57,0.0,30.05,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2013-02-15,6.51,26.16,8.74,26.56,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2013-02-16,6.27,24.8,3.64,25.13,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2013-02-17,4.12,24.72,0.0,25.08,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2013-02-18,0.0,25.22,0.0,25.58,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
2013-02-19,0.0,27.52,0.0,28.19,"IMD gridded (rainfall 0.25 deg, Tmax 1 deg)",REAL_GOVERNMENT
