date,rainfall_mm,temperature_max_c,rainfall_source,tmax_source,soil_moisture_m3m3,soil_moisture_source
2021-04-26,0.0,39.67,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.258,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2021-04-27,0.0,40.31,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.259,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2021-04-28,0.0,40.9,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.254,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2021-04-29,0.0,41.64,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.253,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2021-04-30,0.0,40.51,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.256,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2021-05-01,0.0,38.29,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.257,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2021-05-02,2.68,37.51,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.256,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2021-05-03,0.0,37.34,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.258,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2021-05-04,0.0,39.02,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.258,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2021-05-05,0.0,40.01,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.258,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2021-05-06,0.0,40.58,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.256,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2021-05-07,0.42,38.54,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.257,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2021-05-08,0.0,38.44,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.255,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2021-05-09,13.54,37.5,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.279,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2021-05-10,16.77,37.52,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.274,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2021-05-11,3.51,38.43,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.28,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2021-05-12,0.45,39.48,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.291,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2021-05-13,0.0,38.93,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.287,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2021-05-14,0.0,39.26,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.283,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2021-05-15,1.57,38.33,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.275,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2021-05-16,0.0,37.6,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.267,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2021-05-17,0.0,35.56,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.264,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2021-05-18,0.11,36.04,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.268,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2021-05-19,0.0,34.86,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.304,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2021-05-20,3.36,33.71,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.318,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2021-05-21,0.0,37.57,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.299,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2021-05-22,0.0,37.8,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.282,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2021-05-23,0.0,37.48,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.273,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2021-05-24,0.0,38.54,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.269,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2021-05-25,0.0,37.76,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.264,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2021-05-26,0.0,39.16,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.265,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2021-05-27,0.0,38.9,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.261,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2021-05-28,0.0,39.21,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.252,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2021-05-29,0.0,39.96,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.247,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2021-05-30,0.0,38.67,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.25,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2021-05-31,0.0,38.28,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.255,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2021-06-01,0.41,36.37,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.257,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2021-06-02,0.0,36.33,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.265,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2021-06-03,0.0,35.91,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.269,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2021-06-04,23.31,33.41,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.289,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2021-06-05,3.44,33.67,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.309,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2021-06-06,0.0,36.82,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.333,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2021-06-07,0.16,36.04,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.287,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2021-06-08,0.18,37.79,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.317,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2021-06-09,2.66,33.47,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.391,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2021-06-10,12.46,30.0,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.477,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2021-06-11,25.71,29.8,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.507,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2021-06-12,13.35,29.24,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.508,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2021-06-13,12.05,33.18,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.502,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2021-06-14,0.59,33.59,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.499,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2021-06-15,6.48,33.35,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.49,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2021-06-16,0.0,32.44,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.478,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2021-06-17,0.21,33.06,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.49,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2021-06-18,3.72,30.89,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.504,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2021-06-19,6.78,30.56,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.494,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2021-06-20,10.12,32.52,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.477,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2021-06-21,0.0,33.34,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.46,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2021-06-22,0.0,33.96,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.47,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2021-06-23,58.53,30.35,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.503,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2021-06-24,29.95,30.36,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.504,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2021-06-25,22.97,30.75,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.501,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2021-06-26,2.06,33.39,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.488,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2021-06-27,3.83,33.24,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.482,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2021-06-28,2.06,33.46,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.501,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2021-06-29,0.0,34.47,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.485,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2021-06-30,2.1,34.33,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.486,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2021-07-01,8.24,32.98,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.477,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2021-07-02,5.95,32.45,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.494,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2021-07-03,3.0,35.42,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.48,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2021-07-04,0.0,35.27,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.462,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2021-07-05,1.19,35.04,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.467,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2021-07-06,3.99,35.24,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.486,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2021-07-07,1.95,36.98,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.478,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2021-07-08,22.31,29.66,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.511,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2021-07-09,29.99,32.07,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.498,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2021-07-10,2.17,33.72,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.5,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2021-07-11,11.89,33.73,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.503,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2021-07-12,8.05,32.87,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.487,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2021-07-13,0.0,32.79,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.469,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2021-07-14,1.04,33.01,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.464,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2021-07-15,7.4,32.88,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.453,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2021-07-16,7.72,33.37,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.439,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2021-07-17,0.0,34.18,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.42,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2021-07-18,0.0,33.83,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.408,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2021-07-19,0.0,32.78,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.432,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2021-07-20,0.0,29.56,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.469,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2021-07-21,27.69,27.84,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.509,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2021-07-22,24.28,27.63,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.504,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2021-07-23,35.85,27.73,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.506,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2021-07-24,26.48,26.69,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.51,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2021-07-25,9.56,28.95,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.498,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2021-07-26,1.56,28.88,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.479,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2021-07-27,2.85,27.74,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.486,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2021-07-28,45.14,27.42,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.514,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2021-07-29,31.89,27.21,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.499,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2021-07-30,1.05,26.86,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.502,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2021-07-31,41.4,26.84,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.502,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2021-08-01,0.34,26.51,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.494,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2021-08-02,4.41,26.59,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.49,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2021-08-03,2.41,28.24,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.475,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2021-08-04,0.16,28.79,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.461,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2021-08-05,1.56,27.59,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.472,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2021-08-06,0.89,27.89,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.485,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2021-08-07,0.0,29.26,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.486,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2021-08-08,2.88,29.93,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.482,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2021-08-09,0.0,30.67,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.469,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2021-08-10,2.76,29.82,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.477,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2021-08-11,27.54,30.94,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.48,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2021-08-12,0.81,32.01,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.461,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2021-08-13,4.03,32.42,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.454,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2021-08-14,0.58,32.65,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.437,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2021-08-15,3.06,31.98,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.429,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2021-08-16,2.32,31.8,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.439,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2021-08-17,7.41,29.49,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.507,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2021-08-18,21.39,28.53,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.509,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2021-08-19,6.69,27.72,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.51,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2021-08-20,12.64,27.26,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.499,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2021-08-21,0.7,29.73,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.495,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2021-08-22,2.36,30.81,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.49,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2021-08-23,0.3,31.34,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.49,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2021-08-24,2.61,31.09,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.483,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2021-08-25,2.5,30.79,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.467,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2021-08-26,0.0,30.87,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.455,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2021-08-27,0.0,31.5,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.44,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2021-08-28,0.0,31.69,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.426,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2021-08-29,1.32,31.4,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.494,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
