lat,lon,prospectivity_rank,rank_sd,uncertainty,applicability,data_status,known_mn_record_in_cell,indian_government_mn_evidence_in_cell
20.935,78.655,11.3,11.3,HIGH,HIGH,OK,0,0
20.935,78.665,31.8,14.3,HIGH,HIGH,OK,0,0
20.935,78.675,15.3,11.4,HIGH,HIGH,OK,0,0
20.935,78.685,23.6,11.8,HIGH,HIGH,OK,0,0
20.935,78.695,40.5,16.6,HIGH,HIGH,OK,0,0
20.935,78.705,17.4,13.6,HIGH,HIGH,OK,0,0
20.935,78.715,62.9,22.6,HIGH,HIGH,OK,0,0
20.935,78.725,69.2,29.9,HIGH,HIGH,OK,0,0
20.935,78.735,21.2,14.0,HIGH,HIGH,OK,0,0
20.935,78.745,37.8,11.8,HIGH,HIGH,OK,0,0
20.935,78.755,14.0,11.4,HIGH,HIGH,OK,0,0
20.935,78.765,0.1,2.2,LOW,HIGH,OK,0,0
20.935,78.775,5.8,11.9,HIGH,HIGH,OK,0,0
20.935,78.785,7.3,8.4,MODERATE,HIGH,OK,0,0
20.935,78.795,13.6,12.4,HIGH,HIGH,OK,0,0
20.935,78.805,18.4,10.9,HIGH,HIGH,OK,0,0
20.935,78.815,18.5,10.8,HIGH,HIGH,OK,0,0
20.935,78.825,31.4,13.5,HIGH,HIGH,OK,0,0
20.935,78.835,88.9,13.5,HIGH,HIGH,OK,0,0
20.935,78.845,95.8,16.0,HIGH,HIGH,OK,0,0
20.935,78.855,78.8,15.7,HIGH,HIGH,OK,0,0
20.935,78.865,54.4,20.2,HIGH,HIGH,OK,0,0
20.935,78.875,32.7,18.9,HIGH,HIGH,OK,0,0
20.935,78.885,12.3,9.4,MODERATE,HIGH,OK,0,0
20.935,78.895,56.1,15.1,HIGH,HIGH,OK,0,0
20.935,78.905,30.8,12.7,HIGH,HIGH,OK,0,0
20.935,78.915,34.9,15.7,HIGH,HIGH,OK,0,0
20.935,78.925,35.1,16.1,HIGH,HIGH,OK,0,0
20.935,78.935,32.9,17.9,HIGH,HIGH,OK,0,0
20.935,78.945,32.2,17.9,HIGH,HIGH,OK,0,0
20.935,78.955,29.1,14.7,HIGH,HIGH,OK,0,0
20.935,78.965,35.3,14.0,HIGH,HIGH,OK,0,0
20.935,78.975,37.0,13.8,HIGH,HIGH,OK,0,0
20.935,78.985,33.6,15.1,HIGH,HIGH,OK,0,0
20.935,78.995,57.6,13.8,HIGH,HIGH,OK,0,0
20.935,79.005,48.6,17.9,HIGH,HIGH,OK,0,0
20.935,79.015,61.7,11.9,HIGH,HIGH,OK,0,0
20.935,79.025,53.2,11.3,HIGH,HIGH,OK,0,0
20.935,79.035,34.3,11.5,HIGH,HIGH,OK,0,0
20.935,79.045,33.4,15.9,HIGH,HIGH,OK,0,0
20.935,79.055,25.0,13.5,HIGH,HIGH,OK,0,0
20.935,79.065,60.9,14.5,HIGH,HIGH,OK,0,0
20.935,79.075,55.7,11.6,HIGH,HIGH,OK,0,0
20.935,79.085,34.5,22.2,HIGH,HIGH,OK,0,0
20.935,79.095,32.6,18.6,HIGH,HIGH,OK,0,0
20.935,79.105,59.6,23.0,HIGH,HIGH,OK,0,0
20.935,79.115,60.8,15.1,HIGH,HIGH,OK,0,0
20.935,79.125,66.7,11.2,HIGH,HIGH,OK,0,0
20.935,79.135,50.0,15.4,HIGH,HIGH,OK,0,0
20.935,79.145,72.5,10.0,MODERATE,HIGH,OK,0,0
20.935,79.155,64.7,19.3,HIGH,HIGH,OK,0,0
20.935,79.165,92.7,8.2,MODERATE,HIGH,OK,0,0
20.935,79.175,86.9,6.1,MODERATE,HIGH,OK,0,0
20.935,79.185,79.8,10.1,HIGH,HIGH,OK,0,0
20.935,79.195,86.0,7.3,MODERATE,HIGH,OK,0,0
20.935,79.205,83.6,8.4,MODERATE,HIGH,OK,0,0
20.935,79.215,86.6,11.6,HIGH,HIGH,OK,0,0
20.935,79.225,79.3,16.8,HIGH,HIGH,OK,0,0
20.935,79.235,68.5,17.4,HIGH,HIGH,OK,0,0
20.935,79.245,57.7,20.0,HIGH,HIGH,OK,0,0
20.935,79.255,49.6,21.3,HIGH,HIGH,OK,0,0
20.935,79.265,75.1,11.2,HIGH,HIGH,OK,0,0
20.935,79.275,79.5,5.7,MODERATE,HIGH,OK,0,0
20.935,79.285,34.4,17.8,HIGH,HIGH,OK,0,0
20.935,79.295,27.0,9.3,MODERATE,HIGH,OK,0,0
20.935,79.305,25.0,15.1,HIGH,HIGH,OK,0,0
20.935,79.315,45.7,16.0,HIGH,HIGH,OK,0,0
20.935,79.325,32.4,15.3,HIGH,HIGH,OK,0,0
20.935,79.335,28.7,17.6,HIGH,HIGH,OK,0,0
20.935,79.345,39.4,16.8,HIGH,HIGH,OK,0,0
20.935,79.355,34.6,19.8,HIGH,HIGH,OK,0,0
20.935,79.365,43.0,18.9,HIGH,HIGH,OK,0,0
20.935,79.375,23.8,13.4,HIGH,HIGH,OK,0,0
20.935,79.385,38.4,17.1,HIGH,HIGH,OK,0,0
20.935,79.395,17.7,14.1,HIGH,HIGH,OK,0,0
20.935,79.405,36.8,21.9,HIGH,HIGH,OK,0,0
20.935,79.415,17.8,16.2,HIGH,HIGH,OK,0,0
20.935,79.425,28.1,19.8,HIGH,HIGH,OK,0,0
20.935,79.435,37.0,16.3,HIGH,HIGH,OK,0,0
20.935,79.445,30.0,14.7,HIGH,HIGH,OK,0,0
20.935,79.455,12.8,13.8,HIGH,HIGH,OK,0,0
20.935,79.465,42.0,14.8,HIGH,HIGH,OK,0,0
20.935,79.475,39.8,17.5,HIGH,HIGH,OK,0,0
20.935,79.485,35.8,16.4,HIGH,HIGH,OK,0,0
20.935,79.495,31.1,15.9,HIGH,HIGH,OK,0,0
20.935,79.505,57.9,17.8,HIGH,HIGH,OK,0,0
20.935,79.515,34.3,17.0,HIGH,HIGH,OK,0,0
20.935,79.525,21.0,15.6,HIGH,HIGH,OK,0,0
20.935,79.535,34.6,13.6,HIGH,HIGH,OK,0,0
20.935,79.545,43.4,15.5,HIGH,HIGH,OK,0,0
20.935,79.555,49.2,16.9,HIGH,HIGH,OK,0,0
20.935,79.565,50.0,19.9,HIGH,HIGH,OK,0,0
20.935,79.575,39.5,22.3,HIGH,HIGH,OK,0,0
20.935,79.585,54.8,16.1,HIGH,HIGH,OK,0,0
20.935,79.595,45.4,18.8,HIGH,HIGH,OK,0,0
20.935,79.605,40.2,21.7,HIGH,MODERATE,OK,0,0
20.935,79.615,24.8,17.6,HIGH,HIGH,OK,0,0
20.935,79.625,36.1,18.5,HIGH,HIGH,OK,0,0
20.935,79.635,24.9,17.2,HIGH,LOW,OK,0,0
20.935,79.645,46.4,21.9,HIGH,MODERATE,OK,0,0
20.935,79.655,,,UNAVAILABLE,UNAVAILABLE,INSUFFICIENT_DATA,0,0
20.935,79.665,32.1,18.7,HIGH,MODERATE,OK,0,0
20.935,79.675,41.2,19.3,HIGH,HIGH,OK,0,0
20.935,79.685,49.0,18.3,HIGH,HIGH,OK,0,0
20.935,79.695,42.8,17.7,HIGH,HIGH,OK,0,0
20.935,79.705,63.7,17.6,HIGH,HIGH,OK,0,0
20.935,79.715,39.9,18.6,HIGH,HIGH,OK,0,0
20.935,79.725,53.6,22.0,HIGH,HIGH,OK,0,0
20.935,79.735,46.4,20.9,HIGH,HIGH,OK,0,0
20.935,79.745,53.5,14.6,HIGH,HIGH,OK,0,0
20.935,79.755,80.5,15.7,HIGH,HIGH,OK,0,0
20.935,79.765,53.7,21.9,HIGH,HIGH,OK,0,0
20.935,79.775,15.4,12.8,HIGH,HIGH,OK,0,0
20.935,79.785,21.7,15.0,HIGH,HIGH,OK,0,0
20.935,79.795,21.8,14.7,HIGH,HIGH,OK,0,0
20.935,79.805,59.0,11.7,HIGH,HIGH,OK,0,0
20.935,79.815,32.5,18.8,HIGH,HIGH,OK,0,0
20.935,79.825,35.0,17.7,HIGH,HIGH,OK,0,0
20.935,79.835,53.0,13.8,HIGH,HIGH,OK,0,0
20.935,79.845,50.3,16.2,HIGH,HIGH,OK,0,0
20.935,79.855,65.7,12.8,HIGH,HIGH,OK,0,0
20.935,79.865,36.6,13.9,HIGH,HIGH,OK,0,0
20.935,79.875,26.7,11.4,HIGH,HIGH,OK,0,0
20.935,79.885,50.7,13.9,HIGH,HIGH,OK,0,0
20.935,79.895,65.0,12.1,HIGH,HIGH,OK,0,0
20.935,79.905,41.8,12.8,HIGH,HIGH,OK,0,0
20.935,79.915,41.7,10.9,HIGH,HIGH,OK,0,0
20.935,79.925,35.2,14.7,HIGH,HIGH,OK,0,0
20.935,79.935,34.1,14.0,HIGH,HIGH,OK,0,0
20.935,79.945,48.9,20.9,HIGH,HIGH,OK,0,0
20.935,79.955,40.2,15.9,HIGH,HIGH,OK,0,0
20.935,79.965,30.3,20.5,HIGH,HIGH,OK,0,0
20.935,79.975,51.3,14.8,HIGH,HIGH,OK,0,0
20.935,79.985,35.2,15.5,HIGH,HIGH,OK,0,0
20.935,79.995,37.3,19.9,HIGH,HIGH,OK,0,0
20.935,80.005,55.5,9.6,MODERATE,HIGH,OK,0,0
20.935,80.015,34.7,13.2,HIGH,HIGH,OK,0,0
20.935,80.025,42.3,16.5,HIGH,HIGH,OK,0,0
20.935,80.035,11.2,14.5,HIGH,HIGH,OK,0,0
20.935,80.045,37.4,19.3,HIGH,HIGH,OK,0,0
20.935,80.055,18.2,15.4,HIGH,HIGH,OK,0,0
20.935,80.065,23.2,17.3,HIGH,HIGH,OK,0,0
20.935,80.075,12.7,14.7,HIGH,HIGH,OK,0,0
20.935,80.085,25.2,12.9,HIGH,HIGH,OK,0,0
20.935,80.095,40.4,16.0,HIGH,HIGH,OK,0,0
20.935,80.105,17.8,15.8,HIGH,HIGH,OK,0,0
20.935,80.115,4.6,11.4,HIGH,HIGH,OK,0,0
20.935,80.125,71.4,16.6,HIGH,HIGH,OK,0,0
20.935,80.135,57.2,22.7,HIGH,HIGH,OK,0,0
20.935,80.145,13.0,11.6,HIGH,HIGH,OK,0,0
20.935,80.155,13.4,15.1,HIGH,HIGH,OK,0,0
20.935,80.165,86.9,11.1,HIGH,MODERATE,OK,0,0
20.935,80.175,70.4,10.7,HIGH,HIGH,OK,0,0
20.935,80.185,72.8,14.3,HIGH,MODERATE,OK,0,0
20.935,80.195,74.9,15.5,HIGH,HIGH,OK,0,0
20.935,80.205,79.9,12.2,HIGH,HIGH,OK,0,0
20.935,80.215,89.5,10.8,HIGH,HIGH,OK,0,0
20.935,80.225,90.2,6.3,MODERATE,HIGH,OK,0,0
20.935,80.235,70.5,21.1,HIGH,HIGH,OK,0,0
20.935,80.245,10.3,15.1,HIGH,HIGH,OK,0,0
20.935,80.255,13.8,17.9,HIGH,HIGH,OK,0,0
20.935,80.265,41.7,21.9,HIGH,HIGH,OK,0,0
20.935,80.275,70.1,22.1,HIGH,HIGH,OK,0,0
20.935,80.285,28.2,16.9,HIGH,HIGH,OK,0,0
20.935,80.295,5.5,9.1,MODERATE,HIGH,OK,0,0
20.935,80.305,31.8,18.9,HIGH,HIGH,OK,0,0
20.935,80.315,85.8,10.4,HIGH,HIGH,OK,0,0
20.935,80.325,57.9,13.2,HIGH,HIGH,OK,0,0
20.935,80.335,40.6,13.1,HIGH,HIGH,OK,0,0
20.935,80.345,36.3,15.7,HIGH,HIGH,OK,0,0
20.935,80.355,48.8,19.8,HIGH,HIGH,OK,0,0
20.935,80.365,73.5,15.0,HIGH,HIGH,OK,0,0
20.935,80.375,75.8,13.8,HIGH,HIGH,OK,0,0
20.935,80.385,70.8,15.4,HIGH,HIGH,OK,0,0
20.935,80.395,59.3,22.1,HIGH,HIGH,OK,0,0
20.935,80.405,69.4,17.2,HIGH,HIGH,OK,0,0
20.935,80.415,74.2,14.3,HIGH,HIGH,OK,0,0
20.935,80.425,26.7,17.8,HIGH,HIGH,OK,0,0
20.935,80.435,20.8,16.9,HIGH,HIGH,OK,0,0
20.935,80.445,43.4,20.4,HIGH,HIGH,OK,0,0
20.935,80.455,45.0,20.9,HIGH,HIGH,OK,0,0
20.935,80.465,24.5,17.6,HIGH,HIGH,OK,0,0
20.935,80.475,50.7,21.1,HIGH,HIGH,OK,0,0
20.935,80.485,33.8,13.8,HIGH,HIGH,OK,0,0
20.935,80.495,55.3,16.2,HIGH,HIGH,OK,0,0
20.935,80.505,54.7,17.8,HIGH,HIGH,OK,0,0
20.935,80.515,38.4,13.5,HIGH,HIGH,OK,0,0
20.935,80.525,43.8,20.6,HIGH,HIGH,OK,0,0
20.935,80.535,36.0,15.1,HIGH,HIGH,OK,0,0
20.935,80.545,47.6,15.8,HIGH,HIGH,OK,0,0
20.935,80.555,52.3,16.9,HIGH,HIGH,OK,0,0
20.935,80.565,51.5,19.3,HIGH,HIGH,OK,0,0
20.935,80.575,44.8,12.7,HIGH,HIGH,OK,0,0
20.935,80.585,62.5,12.6,HIGH,HIGH,OK,0,0
20.935,80.595,54.0,16.3,HIGH,HIGH,OK,0,0
20.935,80.605,49.6,18.2,HIGH,HIGH,OK,0,0
20.935,80.615,40.6,13.7,HIGH,HIGH,OK,0,0
20.935,80.625,54.0,14.4,HIGH,HIGH,OK,0,0
20.935,80.635,13.4,11.2,HIGH,HIGH,OK,0,0
20.935,80.645,61.4,14.9,HIGH,HIGH,OK,0,0
20.935,80.655,39.5,12.6,HIGH,HIGH,OK,0,0
20.935,80.665,55.7,12.2,HIGH,HIGH,OK,0,0
20.935,80.675,60.3,12.5,HIGH,HIGH,OK,0,0
20.935,80.685,53.6,12.6,HIGH,HIGH,OK,0,0
20.935,80.695,72.3,12.5,HIGH,HIGH,OK,0,0
20.935,80.705,73.9,10.2,HIGH,HIGH,OK,0,0
20.935,80.715,68.7,24.0,HIGH,HIGH,OK,0,0
20.935,80.725,51.6,24.7,HIGH,HIGH,OK,0,0
20.935,80.735,89.4,12.9,HIGH,HIGH,OK,0,0
20.935,80.745,88.9,8.8,MODERATE,HIGH,OK,0,0
20.935,80.755,75.6,11.0,HIGH,HIGH,OK,0,0
20.935,80.765,62.7,19.0,HIGH,HIGH,OK,0,0
20.935,80.775,72.9,16.2,HIGH,HIGH,OK,0,0
20.935,80.785,70.6,11.7,HIGH,HIGH,OK,0,0
20.935,80.795,52.9,10.7,HIGH,HIGH,OK,0,0
20.935,80.805,61.0,16.7,HIGH,HIGH,OK,0,0
20.935,80.815,49.1,19.0,HIGH,HIGH,OK,0,0
20.935,80.825,65.5,15.1,HIGH,HIGH,OK,0,0
20.935,80.835,84.5,15.5,HIGH,HIGH,OK,0,0
20.935,80.845,68.1,12.4,HIGH,HIGH,OK,0,0
20.935,80.855,80.1,11.5,HIGH,HIGH,OK,0,0
20.935,80.865,81.2,14.2,HIGH,HIGH,OK,0,0
20.935,80.875,74.6,11.4,HIGH,HIGH,OK,0,0
20.935,80.885,32.4,13.3,HIGH,HIGH,OK,0,0
20.935,80.895,56.9,18.3,HIGH,HIGH,OK,0,0
20.935,80.905,60.1,14.0,HIGH,HIGH,OK,0,0
20.935,80.915,66.8,15.3,HIGH,HIGH,OK,0,0
20.935,80.925,60.6,15.2,HIGH,HIGH,OK,0,0
20.935,80.935,67.2,16.9,HIGH,HIGH,OK,0,0
20.935,80.945,40.8,12.6,HIGH,HIGH,OK,0,0
20.935,80.955,50.1,15.0,HIGH,HIGH,OK,0,0
20.935,80.965,61.3,19.6,HIGH,HIGH,OK,0,0
20.935,80.975,55.6,12.0,HIGH,HIGH,OK,0,0
20.935,80.985,71.1,11.4,HIGH,HIGH,OK,0,0
20.935,80.995,68.9,14.1,HIGH,HIGH,OK,0,0
20.945,78.505,19.2,12.5,HIGH,HIGH,OK,0,0
20.945,78.515,19.7,13.9,HIGH,HIGH,OK,0,0
20.945,78.525,25.5,12.1,HIGH,HIGH,OK,0,0
20.945,78.535,10.3,9.3,MODERATE,HIGH,OK,0,0
20.945,78.545,59.1,20.2,HIGH,MODERATE,OK,0,0
20.945,78.555,19.8,12.3,HIGH,HIGH,OK,0,0
20.945,78.565,27.3,10.8,HIGH,HIGH,OK,0,0
20.945,78.575,29.2,13.9,HIGH,HIGH,OK,0,0
20.945,78.585,30.2,9.2,MODERATE,HIGH,OK,0,0
20.945,78.595,8.0,7.5,MODERATE,HIGH,OK,0,0
20.945,78.605,27.6,9.9,MODERATE,HIGH,OK,0,0
20.945,78.615,37.4,18.3,HIGH,HIGH,OK,0,0
20.945,78.625,23.1,14.0,HIGH,HIGH,OK,0,0
20.945,78.635,6.6,9.1,MODERATE,HIGH,OK,0,0
20.945,78.645,8.1,8.5,MODERATE,HIGH,OK,0,0
20.945,78.655,31.0,17.0,HIGH,HIGH,OK,0,0
20.945,78.665,23.4,14.3,HIGH,HIGH,OK,0,0
20.945,78.675,15.4,13.9,HIGH,HIGH,OK,0,0
20.945,78.685,23.0,13.2,HIGH,HIGH,OK,0,0
20.945,78.695,22.8,10.5,HIGH,HIGH,OK,0,0
20.945,78.705,83.9,28.7,HIGH,HIGH,OK,0,0
20.945,78.715,80.0,14.6,HIGH,HIGH,OK,0,0
20.945,78.725,50.7,14.9,HIGH,HIGH,OK,0,0
20.945,78.735,40.7,15.7,HIGH,HIGH,OK,0,0
20.945,78.745,9.4,10.5,HIGH,HIGH,OK,0,0
20.945,78.755,22.9,12.8,HIGH,HIGH,OK,0,0
20.945,78.765,0.5,3.9,LOW,HIGH,OK,0,0
20.945,78.775,16.5,13.4,HIGH,HIGH,OK,0,0
20.945,78.785,17.5,15.8,HIGH,HIGH,OK,0,0
20.945,78.795,36.3,18.5,HIGH,HIGH,OK,0,0
20.945,78.805,41.8,16.9,HIGH,HIGH,OK,0,0
20.945,78.815,45.4,19.3,HIGH,HIGH,OK,0,0
20.945,78.825,81.6,22.7,HIGH,HIGH,OK,0,0
20.945,78.835,84.4,19.5,HIGH,HIGH,OK,0,0
20.945,78.845,53.8,22.0,HIGH,HIGH,OK,0,0
20.945,78.855,34.9,14.8,HIGH,HIGH,OK,0,0
20.945,78.865,27.9,14.8,HIGH,HIGH,OK,0,0
20.945,78.875,48.1,15.3,HIGH,HIGH,OK,0,0
20.945,78.885,49.8,21.8,HIGH,HIGH,OK,0,0
20.945,78.895,33.4,16.0,HIGH,HIGH,OK,0,0
20.945,78.905,34.9,19.8,HIGH,HIGH,OK,0,0
20.945,78.915,34.1,15.8,HIGH,HIGH,OK,0,0
20.945,78.925,39.6,16.6,HIGH,HIGH,OK,0,0
20.945,78.935,15.1,14.2,HIGH,HIGH,OK,0,0
20.945,78.945,45.7,15.1,HIGH,HIGH,OK,0,0
20.945,78.955,50.0,15.8,HIGH,HIGH,OK,0,0
20.945,78.965,38.9,14.5,HIGH,HIGH,OK,0,0
20.945,78.975,57.3,16.7,HIGH,HIGH,OK,0,0
20.945,78.985,41.3,8.2,MODERATE,HIGH,OK,0,0
20.945,78.995,36.4,14.0,HIGH,HIGH,OK,0,0
20.945,79.005,55.0,12.3,HIGH,HIGH,OK,0,0
20.945,79.015,60.5,10.8,HIGH,HIGH,OK,0,0
20.945,79.025,60.0,10.7,HIGH,HIGH,OK,0,0
20.945,79.035,55.3,12.8,HIGH,HIGH,OK,0,0
20.945,79.045,50.9,21.1,HIGH,HIGH,OK,0,0
20.945,79.055,60.0,10.3,HIGH,HIGH,OK,0,0
20.945,79.065,19.8,13.0,HIGH,HIGH,OK,0,0
20.945,79.075,30.7,13.1,HIGH,HIGH,OK,0,0
20.945,79.085,41.3,15.4,HIGH,HIGH,OK,0,0
20.945,79.095,42.4,17.2,HIGH,HIGH,OK,0,0
20.945,79.105,49.1,14.1,HIGH,HIGH,OK,0,0
20.945,79.115,57.6,19.6,HIGH,HIGH,OK,0,0
20.945,79.125,59.8,12.2,HIGH,HIGH,OK,0,0
20.945,79.135,49.6,14.8,HIGH,HIGH,OK,0,0
20.945,79.145,60.8,17.4,HIGH,HIGH,OK,0,0
20.945,79.155,57.6,12.7,HIGH,HIGH,OK,0,0
20.945,79.165,80.5,8.7,MODERATE,HIGH,OK,0,0
20.945,79.175,76.5,7.8,MODERATE,HIGH,OK,0,0
20.945,79.185,77.4,17.9,HIGH,HIGH,OK,0,0
20.945,79.195,70.9,10.8,HIGH,HIGH,OK,0,0
20.945,79.205,78.1,12.2,HIGH,HIGH,OK,0,0
20.945,79.215,79.6,8.8,MODERATE,HIGH,OK,0,0
20.945,79.225,75.7,14.3,HIGH,HIGH,OK,0,0
20.945,79.235,54.4,14.7,HIGH,HIGH,OK,0,0
20.945,79.245,49.1,12.3,HIGH,HIGH,OK,0,0
20.945,79.255,74.9,15.8,HIGH,HIGH,OK,0,0
20.945,79.265,60.7,13.7,HIGH,HIGH,OK,0,0
20.945,79.275,82.2,12.6,HIGH,HIGH,OK,0,0
20.945,79.285,37.7,18.7,HIGH,HIGH,OK,0,0
20.945,79.295,25.1,20.7,HIGH,HIGH,OK,0,0
20.945,79.305,32.0,12.7,HIGH,HIGH,OK,0,0
20.945,79.315,40.3,9.8,MODERATE,HIGH,OK,0,0
20.945,79.325,30.4,15.4,HIGH,HIGH,OK,0,0
20.945,79.335,58.9,12.5,HIGH,HIGH,OK,0,0
20.945,79.345,47.5,15.9,HIGH,HIGH,OK,0,0
20.945,79.355,33.2,17.9,HIGH,HIGH,OK,0,0
20.945,79.365,34.5,17.7,HIGH,HIGH,OK,0,0
20.945,79.375,39.5,14.6,HIGH,HIGH,OK,0,0
20.945,79.385,37.4,17.0,HIGH,HIGH,OK,0,0
20.945,79.395,28.7,14.5,HIGH,HIGH,OK,0,0
20.945,79.405,25.4,17.5,HIGH,HIGH,OK,0,0
20.945,79.415,38.3,17.1,HIGH,HIGH,OK,0,0
20.945,79.425,50.5,15.7,HIGH,HIGH,OK,0,0
20.945,79.435,40.0,17.2,HIGH,HIGH,OK,0,0
20.945,79.445,26.0,13.2,HIGH,HIGH,OK,0,0
20.945,79.455,41.9,16.7,HIGH,HIGH,OK,0,0
20.945,79.465,59.7,20.5,HIGH,HIGH,OK,0,0
20.945,79.475,44.5,17.2,HIGH,HIGH,OK,0,0
20.945,79.485,27.5,10.5,HIGH,HIGH,OK,0,0
20.945,79.495,26.5,13.7,HIGH,HIGH,OK,0,0
20.945,79.505,50.1,20.0,HIGH,HIGH,OK,0,0
20.945,79.515,42.6,15.1,HIGH,HIGH,OK,0,0
20.945,79.525,33.3,16.4,HIGH,HIGH,OK,0,0
20.945,79.535,46.7,16.8,HIGH,HIGH,OK,0,0
20.945,79.545,48.6,16.9,HIGH,HIGH,OK,0,0
20.945,79.555,65.0,16.1,HIGH,HIGH,OK,0,0
20.945,79.565,78.8,17.1,HIGH,HIGH,OK,0,0
20.945,79.575,67.1,15.1,HIGH,HIGH,OK,0,0
20.945,79.585,56.0,16.5,HIGH,HIGH,OK,0,0
20.945,79.595,50.1,13.4,HIGH,HIGH,OK,0,0
20.945,79.605,51.9,20.8,HIGH,HIGH,OK,0,0
20.945,79.615,39.1,22.1,HIGH,HIGH,OK,0,0
20.945,79.625,37.3,17.9,HIGH,HIGH,OK,0,0
20.945,79.635,35.4,18.4,HIGH,LOW,OK,0,0
20.945,79.645,40.7,21.2,HIGH,MODERATE,OK,0,0
20.945,79.655,,,UNAVAILABLE,UNAVAILABLE,INSUFFICIENT_DATA,0,0
20.945,79.665,36.7,25.0,HIGH,MODERATE,OK,0,0
20.945,79.675,51.2,20.8,HIGH,HIGH,OK,0,0
20.945,79.685,37.9,18.2,HIGH,HIGH,OK,0,0
20.945,79.695,61.9,12.8,HIGH,HIGH,OK,0,0
20.945,79.705,72.2,17.6,HIGH,HIGH,OK,0,0
20.945,79.715,61.4,15.5,HIGH,HIGH,OK,0,0
20.945,79.725,58.0,19.8,HIGH,HIGH,OK,0,0
20.945,79.735,50.5,19.7,HIGH,HIGH,OK,0,0
20.945,79.745,52.5,10.6,HIGH,HIGH,OK,0,0
20.945,79.755,41.1,17.3,HIGH,HIGH,OK,0,0
20.945,79.765,17.6,14.2,HIGH,HIGH,OK,0,0
20.945,79.775,6.9,11.5,HIGH,HIGH,OK,0,0
20.945,79.785,23.1,16.6,HIGH,HIGH,OK,0,0
20.945,79.795,10.7,13.2,HIGH,HIGH,OK,0,0
20.945,79.805,55.7,20.1,HIGH,HIGH,OK,0,0
20.945,79.815,71.5,10.2,HIGH,HIGH,OK,0,0
20.945,79.825,65.4,11.2,HIGH,HIGH,OK,0,0
20.945,79.835,85.5,13.1,HIGH,HIGH,OK,0,0
20.945,79.845,62.6,11.4,HIGH,HIGH,OK,0,0
20.945,79.855,78.3,16.1,HIGH,HIGH,OK,0,0
20.945,79.865,37.5,15.2,HIGH,HIGH,OK,0,0
20.945,79.875,62.3,13.2,HIGH,HIGH,OK,0,0
20.945,79.885,50.0,12.4,HIGH,HIGH,OK,0,0
20.945,79.895,69.7,15.1,HIGH,HIGH,OK,0,0
20.945,79.905,61.4,17.1,HIGH,HIGH,OK,0,0
20.945,79.915,43.7,15.5,HIGH,HIGH,OK,0,0
20.945,79.925,37.0,8.9,MODERATE,HIGH,OK,0,0
20.945,79.935,71.3,11.8,HIGH,HIGH,OK,0,0
20.945,79.945,58.3,14.2,HIGH,HIGH,OK,0,0
20.945,79.955,43.6,15.6,HIGH,HIGH,OK,0,0
20.945,79.965,42.9,19.3,HIGH,HIGH,OK,0,0
20.945,79.975,33.9,14.2,HIGH,HIGH,OK,0,0
20.945,79.985,66.5,17.8,HIGH,HIGH,OK,0,0
20.945,79.995,57.9,15.2,HIGH,HIGH,OK,0,0
20.945,80.005,17.3,10.5,HIGH,HIGH,OK,0,0
20.945,80.015,84.0,9.8,MODERATE,HIGH,OK,0,0
20.945,80.025,23.4,18.5,HIGH,HIGH,OK,0,0
20.945,80.035,11.9,15.3,HIGH,HIGH,OK,0,0
20.945,80.045,14.6,14.3,HIGH,HIGH,OK,0,0
20.945,80.055,33.6,18.4,HIGH,HIGH,OK,0,0
20.945,80.065,38.0,15.5,HIGH,HIGH,OK,0,0
20.945,80.075,31.0,17.9,HIGH,HIGH,OK,0,0
20.945,80.085,60.6,18.1,HIGH,HIGH,OK,0,0
20.945,80.095,12.7,12.6,HIGH,HIGH,OK,0,0
20.945,80.105,63.0,17.1,HIGH,HIGH,OK,0,0
20.945,80.115,83.6,13.1,HIGH,HIGH,OK,0,0
20.945,80.125,73.9,10.8,HIGH,HIGH,OK,0,0
20.945,80.135,84.2,10.3,HIGH,HIGH,OK,0,0
20.945,80.145,17.6,16.5,HIGH,HIGH,OK,0,0
20.945,80.155,80.3,15.8,HIGH,HIGH,OK,0,0
20.945,80.165,83.1,14.5,HIGH,MODERATE,OK,0,0
20.945,80.175,73.5,9.0,MODERATE,HIGH,OK,0,0
20.945,80.185,69.3,12.5,HIGH,HIGH,OK,0,0
20.945,80.195,71.3,14.6,HIGH,MODERATE,OK,0,0
20.945,80.205,80.4,12.2,HIGH,HIGH,OK,0,0
20.945,80.215,79.2,14.6,HIGH,HIGH,OK,0,0
20.945,80.225,80.2,10.3,HIGH,HIGH,OK,0,0
20.945,80.235,38.6,16.2,HIGH,HIGH,OK,0,0
20.945,80.245,67.7,16.9,HIGH,HIGH,OK,0,0
20.945,80.255,61.2,16.9,HIGH,HIGH,OK,0,0
20.945,80.265,81.3,9.9,MODERATE,HIGH,OK,0,0
20.945,80.275,82.5,14.3,HIGH,HIGH,OK,0,0
20.945,80.285,23.6,19.6,HIGH,HIGH,OK,0,0
20.945,80.295,77.3,17.2,HIGH,HIGH,OK,0,0
20.945,80.305,3.9,10.1,HIGH,HIGH,OK,0,0
20.945,80.315,55.1,25.1,HIGH,HIGH,OK,0,0
20.945,80.325,71.8,12.2,HIGH,HIGH,OK,0,0
20.945,80.335,66.9,18.6,HIGH,HIGH,OK,0,0
20.945,80.345,28.7,15.7,HIGH,HIGH,OK,0,0
